id,countryname,region,regionname,adminregion,adminregionname,incomelevel,incomelevelname,lendingtype,lendingtypename,year,HALE,EG,pop_totl,CO2,Urb,Hep,OIL_t,Oil
35,"Korea, Rep",EAS,East Asia and Pacific,,,HIC,High income,LNX,Not classified,2019,72.5,31645.95,51764822,12.57846,0.3122699,3564.595,120.0458653,2.319062649
35,"Korea, Rep",EAS,East Asia and Pacific,,,HIC,High income,LNX,Not classified,2020,72.5,31378.16,51836239,11.84889,0.1182184,3770.283,114.5604929,2.210046391
35,"Korea, Rep",EAS,East Asia and Pacific,,,HIC,High income,LNX,Not classified,2021,72.45,32771.07,51769539,12.19001,-0.1287594,4344.085,122.1376975,2.35925797
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2000,61.2,6336.383,2367550,3.053705,-1.188489,434.2741,1.265001413,0.534308215
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2001,60.93,6833.435,2337170,3.280549,-1.463509,518.4336,1.468999239,0.628537607
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2002,61.21,7443.229,2310173,3.317674,-1.309137,578.2634,1.459999727,0.631987183
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2003,61.65,8149.002,2287955,3.459115,-1.040127,603.0904,1.471000477,0.642932434
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2004,61.92,8957.234,2263122,3.515851,-0.9438869,757.0871,1.576999836,0.696824933
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2005,61.72,10106.26,2238799,3.586253,-0.933436,807.582,1.671001392,0.746382946
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2006,61.66,11507.46,2218357,3.84884,-0.9657734,900.8127,1.570914206,0.708143102
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2007,62,12810.04,2200325,4.050356,-0.9147994,1001.822,1.703960784,0.774413227
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2008,62.88,12506.69,2177322,3.893407,-1.148184,1085.898,1.674964244,0.769277233
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2009,63.54,10675.42,2141669,3.619,-1.680568,1027.854,1.527254208,0.713114028
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2010,63.75,10500.87,2097555,4.232833,-2.04149,1067.803,1.721998436,0.820955081
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2011,64.38,11018.52,2059709,3.996584,-1.779475,1093.871,1.57900056,0.76661342
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2012,64.57,11971.01,2034319,3.945104,-1.199088,1146.008,1.576999317,0.775197654
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2013,64.79,12353.54,2012647,3.864314,-1.02987,1217.731,1.593999616,0.791991649
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2014,65.05,12731.68,1993782,3.797707,-0.901948,1296.144,1.601999579,0.803497865
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2015,65.36,13321.98,1977527,3.866496,-0.7774373,1405.403,1.682000187,0.850557381
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2016,65.48,13787.34,1959537,3.816463,-0.8535772,1631.077,1.733999775,0.884902798
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2017,65.48,14382.86,1942248,3.825619,-0.8069098,1703.601,1.770311886,0.911475716
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2018,65.55,15120.07,1927174,4.206107,-0.6807342,1903.766,1.574854513,0.817183354
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2019,66.02,15328.39,1913822,4.104039,-0.577886,2202.676,1.810795,0.946166885
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2020,65.81,14900.73,1900449,3.800575,-0.5649915,2448.218,1.588627999,0.835922458
36,Latvia,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2021,63.76,16070.87,1884490,3.941172,-0.6882643,3334.991,1.657729,0.879669831
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2000,62.56,6384.309,3499536,3.330699,-0.7929407,521.7982,2.413,0.689519982
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2001,62.2,6854.525,3470818,3.569908,-0.9240587,564.9601,2.667,0.768406756
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2002,62.39,7374.098,3443067,3.621713,-0.9388486,641.8255,2.585,0.750784112
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2003,62.54,8218.693,3415213,3.657605,-0.9485362,743.0413,2.431,0.711815046
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2004,62.61,8851.926,3377075,3.868644,-1.259472,713.5765,2.632,0.779372682
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2005,62.04,9692.868,3322528,4.200657,-1.644868,811.5737,2.848,0.85717863
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2006,61.88,10577.21,3269909,4.340426,-1.489928,957.5114,2.801,0.856598762
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2007,61.63,11889.35,3231294,4.81708,-1.081554,1094.589,2.83,0.875810124
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2008,62.39,12324.52,3198231,4.94908,-0.9222281,1298.464,3.048,0.953026845
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2009,63.27,10612.92,3162916,4.175704,-1.119315,1325.642,2.632,0.832143503
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2010,63.5,10884.12,3097282,4.532684,-2.224153,1349.808,2.682,0.865920507
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2011,63.87,11836.72,3028115,4.728354,-2.282468,1472.825,2.59,0.855317582
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2012,64.13,12522.34,2987773,4.849197,-1.157043,1542.2,2.619,0.876572618
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2013,64.2,13161.63,2957689,4.517513,-0.8297142,1629.124,2.547,0.861145306
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2014,64.72,13776.11,2932367,4.50445,-0.6778801,1738.959,2.485,0.847438264
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2015,64.68,14300.25,2904910,4.701557,-0.7591298,1861.014,2.734,0.941165131
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2016,64.96,14870.1,2868231,4.712487,-1.068634,2038.207,3.009,1.049078683
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2017,65.61,15775,2828403,4.935966,-1.175857,2160.877,3.0947,1.09415101
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2018,65.84,16709.56,2801543,5.002922,-0.7130948,2369.305,3.2955,1.176316052
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2019,66.23,17537.48,2794137,5.115676,-0.0049578,2834.09,3.2859,1.17599817
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2020,65.09,17540.29,2794885,5.099029,0.3078125,3077.951,3.0791,1.101691125
37,Lithuania,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2021,64.23,18619.7,2800839,5.115967,0.5107329,3607.928,3.1118,1.111024232
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2000,67.85,92527.71,436300,20.17121,2.260035,3286.64,2.276290041,5.217258861
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2001,68.02,94243.71,441525,21.14059,1.932309,3603.542,2.417418168,5.475155807
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2002,68.18,96269.58,446175,22.48467,1.583749,3979.253,2.463418416,5.52119329
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2003,68.36,97598,451630,23.14749,1.734295,4222.375,2.646417145,5.859701847
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2004,68.55,100292.6,458095,25.93392,1.926368,4741.775,3.004409625,6.558485959
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2005,68.8,101222,465158,26.04298,2.017393,4941.683,3.081885791,6.625460146
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2006,69.06,105614.2,472637,25.26675,2.068484,5274.305,2.932281994,6.20408896
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2007,69.34,112417.9,479993,23.62847,2.00297,5284.182,2.852927623,5.943685893
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2008,69.58,110094.8,488650,22.94587,2.233911,5725.232,2.876835524,5.887313054
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2009,69.86,104574.4,497783,21.31391,2.281284,6090.032,2.693078311,5.410145206
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2010,70.07,106544.1,506953,22.11901,2.243098,6078.016,2.822025859,5.566641995
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2011,70.26,105290.3,518347,21.39474,2.627293,5694.883,2.882900048,5.561718401
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2012,70.43,104487.7,530946,20.46837,2.786511,5175.365,2.783132926,5.241838014
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2013,70.69,105339,543360,18.99919,2.674605,5346.197,2.737353724,5.037827082
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2014,70.92,105583.9,556319,17.65138,2.702569,5573.945,2.638202269,4.742247288
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2015,71.11,105462,569604,16.34346,2.687531,5545.197,2.591081544,4.548917396
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2016,71.25,108351.5,582014,15.53451,2.466493,5806.305,2.587501624,4.445772137
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2017,71.37,107142.1,596336,15.40776,2.725718,5961.603,2.708114351,4.541255855
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2018,71.46,106376.8,607950,15.57497,2.208365,6211.73,2.867165888,4.716121207
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2019,71.46,107350.6,620001,15.51385,2.228566,6700.669,2.897878,4.673989236
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2020,71.32,104616,630419,12.60416,1.918069,7088.204,2.352014,3.730874228
38,Luxembourg,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2021,71.23,110425.9,640064,13.00682,1.757465,7874.346,2.524639,3.944354002
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2000,64.13,6455.614,22967816,5.694037,4.357598,356.743,22.42666974,0.976438933
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2001,64.53,6334.928,23526538,5.883041,3.916765,380.8464,24.20682854,1.028915879
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2002,64.76,6516.907,24102477,6.080512,3.892027,396.9031,26.21166288,1.087509092
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2003,64.67,6732.92,24679602,6.344348,3.802879,458.173,27.45812122,1.112583632
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2004,64.85,7025.346,25256772,6.716012,3.712795,480.1621,28.72147307,1.137179093
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2005,65.05,7234.024,25836071,7.011581,3.628417,477.8543,29.78373435,1.152796582
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2006,65.24,7469.811,26417909,7.107708,3.55318,567.4321,28.74020125,1.087905983
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2007,65.35,7769.597,26998389,7.590838,3.464718,598.6371,30.6602208,1.135631493
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2008,65.19,7976.118,27570059,7.84105,3.352735,613.3834,29.32651739,1.063708909
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2009,65.07,7700.461,28124778,7.039383,3.212464,646.3497,29.03533712,1.032375691
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2010,65.08,8118.923,28655776,7.522902,3.057765,648.0559,29.23224742,1.020117111
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2011,65.22,8400.322,29162039,7.486743,2.729391,716.8407,29.95849419,1.027311368
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2012,65.49,8710.526,29662831,7.41259,2.628445,789.9485,32.81372666,1.1062237
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2013,65.56,8964.808,30174265,7.862518,2.61164,816.8918,34.91998671,1.157277127
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2014,65.5,9341.73,30696137,8.19206,2.597984,900.9808,35.09651546,1.143352841
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2015,65.21,9648.68,31232798,8.098173,2.593878,918.7396,32.38537311,1.036902717
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2016,65.3,9901.479,31789685,7.787693,2.608628,912.5606,36.16628694,1.137673649
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2017,65.28,10293.76,32355644,7.351561,2.572455,952.1087,33.84576041,1.046054296
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2018,65.37,10610.2,32910967,7.728767,2.479396,1017.068,34.39216857,1.045006322
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2019,65.49,10902.98,33440596,7.631655,2.344619,1086.654,37.50484405,1.121536352
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2020,67,10171.47,33889558,7.477035,2.052908,1091.866,31.13483744,0.918714769
39,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2021,63.95,10388.27,34282399,7.5524,1.844773,1248.165,30.06248474,0.876907265
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2000,64.1,9581.97,98625552,4.022424,1.919495,496.7767,92.99083858,0.942867611
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2001,64.37,9398.351,100099099,3.943693,1.914368,537.87,92.14734438,0.920561177
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2002,64.41,9242.279,101548624,3.948183,1.863209,568.1495,87.55837943,0.862231077
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2003,64.45,9221.997,102978515,4.08524,1.818002,668.4396,90.48985483,0.878725575
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2004,64.76,9421.29,104394131,4.123198,1.78066,719.4072,95.20335505,0.911960798
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2005,64.69,9491.518,105811504,4.227226,1.75697,740.0674,103.1280317,0.974639125
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2006,64.98,9813.828,107253666,4.32537,1.756565,786.1924,99.49454703,0.927656375
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2007,65.1,9877.695,108774360,4.328613,1.80389,827.7566,103.7955635,0.954228216
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2008,64.76,9826.342,110374288,4.278767,1.852003,853.9444,106.9223222,0.96872491
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2009,64.77,9074.119,111999721,4.120959,1.847075,888.4441,102.0549692,0.911207352
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2010,64.65,9389.067,113623895,4.197386,1.819569,873.354,97.36757352,0.856928673
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2011,65,9575.935,115243504,4.221661,1.795016,915.3016,98.88479248,0.858050901
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2012,65.18,9782.518,116818208,4.333449,1.732845,976.1128,101.3962961,0.867983664
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2013,65.43,9738.711,118343573,4.174393,1.671583,1013.415,98.15839511,0.829435791
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2014,65.45,9862.481,119784261,4.014017,1.582905,1007.547,93.55782139,0.781052708
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2015,65.5,10021.24,121072306,4.04965,1.438536,1054.152,90.50526624,0.747530705
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2016,65.38,10100.5,122251351,4.059954,1.33674,1082.63,93.02368371,0.760921519
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2017,65.47,10193.77,123400057,4.056376,1.299004,1088.318,90.89654034,0.736600473
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2018,65.51,10296.87,124573711,3.821488,1.307801,1095.912,84.86842695,0.681270761
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2019,65.46,10159.45,125762982,3.858566,1.308799,1111.389,81.1092937,0.644937742
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2020,61.59,9234.644,126799054,3.373961,1.176589,1171.406,69.73996274,0.550003809
40,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,2021,61.44,9728.057,127648148,3.547867,1.019809,1235.987,80.00823153,0.626787249
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2000,60.69,1957.141,28423435,1.180593,2.020804,143.2268,6.945,0.244340629
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2001,60.89,2078.966,28814643,1.283424,1.978208,160.2626,6.941,0.24088447
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2002,61.1,2127.507,29198142,1.310405,1.93151,176.7125,7.233,0.247721242
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2003,61.21,2229.576,29571415,1.288041,1.874148,189.8029,7.2229,0.244252769
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2004,61.32,2301.082,29953018,1.429318,1.882409,209.7771,8.613617,0.287570922
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2005,61.48,2342.155,30358144,1.470577,2.308713,228.5489,9.371918,0.308711824
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2006,61.64,2489.993,30771178,1.474334,2.382751,261.3065,9.488531,0.308357743
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2007,61.79,2540.615,31186468,1.475153,2.359658,289.846,9.91022,0.31777308
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2008,62.02,2648.586,31606767,1.564744,2.343977,309.7978,10.9229,0.345587386
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2009,62.24,2710.667,32030778,1.527909,2.322661,351.6697,11.025841,0.34422645
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2010,62.42,2767.042,32467016,1.602448,2.333088,375.7897,12.264284,0.377745956
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2011,62.59,2879.539,32912588,1.70948,2.328763,394.3302,13.12963,0.398924266
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2012,62.76,2927.45,33355241,1.754885,2.289066,395.8974,13.197662,0.395669814
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2013,62.92,3008.186,33787571,1.730734,2.226878,398.3868,13.380124,0.396007277
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2014,63.06,3051.459,34204780,1.737988,2.15425,393.1182,12.662456,0.370195511
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2015,63.18,3146.248,34607588,1.766402,2.084322,397.8895,12.3700786,0.357438334
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2016,63.31,3124.425,35023457,1.741576,2.096542,398.3239,12.628,0.360558354
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2017,63.42,3242.644,35446392,1.801216,2.089468,401.9222,13.35664,0.376812399
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2018,63.49,3304.712,35839760,1.818726,1.980129,415.8433,13.02766836,0.363497645
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2019,63.6,3364.74,36210898,1.984317,1.892745,435.4482,13.21656193,0.364988516
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2020,62.38,3090.894,36584208,1.846873,1.876078,453.6002,11.50283274,0.314420712
41,Morocco,MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),LMC,Lower middle income,IBD,IBRD,2021,62.34,3309.131,36954442,1.978826,1.842365,500.6959,13.07975346,0.353942659
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2000,68.1,40665.34,15925513,11.10888,1.715922,2466.117,40.8023699,2.562075702
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2001,68.26,41297.32,16046180,11.31243,2.093581,2684.822,42.7938234,2.666916574
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2002,68.33,41135.42,16148929,11.26413,2.273314,2987.458,42.87340823,2.65487626
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2003,68.51,40981.85,16225302,11.3616,2.012104,3099.207,42.85386397,2.641175121
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2004,68.94,41663.15,16281779,11.47331,1.796943,3267.404,44.84739194,2.754452811
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2005,69.12,42411.34,16319868,11.16432,1.593469,3425.683,47.65787601,2.92023661
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2006,69.4,43841.12,16346101,10.87382,1.370737,3726.968,47.5536367,2.909173062
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2007,69.71,45445.52,16381696,10.92162,1.291414,3984.45,48.73081729,2.974711366
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2008,69.82,46227.21,16445593,10.94466,1.404945,4316.769,46.34270849,2.817940861
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2009,70.03,44304.41,16530388,10.5733,1.546387,4464.455,44.18200058,2.672774564
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2010,70.14,44659.27,16615394,11.20488,1.488584,4584.604,46.687347,2.809885038
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2011,70.32,45239.73,16693074,10.4313,1.317806,4779.42,46.745561,2.800296758
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2012,70.22,44631.88,16754962,10.24433,1.173607,4989.33,45.642453,2.724115578
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2013,70.33,44487.03,16804432,10.08082,0.9687086,5219.263,43.426664,2.584238729
42,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2014,70.52,45042.07,16865008,9.593141,0.9222279,5213.535,42.449909,2.517040549
